name,highway,longitude,latitude
Kmicica (NŻ),,18.415854,54.4990118
Wejherowska 02,bus_stop,18.5553458,54.4530201
Hutnicza - Działki (NŻ),,18.4305279,54.5558428
Chylonia Centrum,,18.4600912,54.5409297
Obłuże Centrum 03,,18.5076266,54.5507717
Obłuże Centrum 01,,18.508394,54.5507041
Cisowa SKM,,18.4449413,54.5495813
Płyta Redłowska 04,,18.5523493,54.4918249
Brzechwy,,18.4896054,54.4736785
Terminal Kontenerowy 01,,18.5010642,54.547197
Zwycięstwa - Wielkopolska,,18.5464061,54.4844789
Kolibki,,18.553925,54.4732226
Wiczlino - Działki I,,18.4372719,54.4818119
Wiczlino Niemotowo,,18.404967,54.5062406
Płyta Redłowska 02,,18.55299,54.4916556
Wiczlino - Skrzyżowanie,,18.4239441,54.490608
Bieszczadzka 02 (ŃŻ),,18.4534094,54.452402
Sobieskiego FUO - 01 (NŻ),bus_stop,18.4006383,54.5609348
Wzgórze Św. Maksymiliana SKM,,18.5366827,54.5080798
Pogórze - Pogórze Górne,bus_stop,18.4817127,54.5634879
Wiklinowa,,18.4445669,54.534469
Zwycięstwa - Wielkopolska,,18.5446076,54.4849064
Węzeł Franciszki Cegielskiej,,18.5342192,54.5088004
Gdynia Dworzec Gł. PKP - Morska,,18.5295551,54.5199597
Zakopiańska,,18.5295691,54.5165116
Grabowo,,18.5083056,54.5239422
Owsiana,,18.4404095,54.5465895
Kordeckiego,,18.4873717,54.5305907
Czwartaków NŻ,,18.5418878,54.5498039
Zbożowa,,18.4485953,54.5447708
Suchy Dwór - Gombrowicza 01,bus_stop,18.4694986,54.572938
Suchy Dwór - Necla 02,bus_stop,18.463502,54.5760036
Suchy Dwór - Borchardta 01,bus_stop,18.463966,54.573157
Suchy Dwór - Kochanowskiego 02,bus_stop,18.4662866,54.5761493
Raduńska,,18.4583604,54.5379601
Chylonia Dworzec PKP,,18.4617075,54.5452637
3 Maja - Hala,,18.5366793,54.5222083
Leśniczówka Rogulewo (NŻ),bus_stop,18.3879714,54.511835
Ogród Botaniczny Marszewo (NŻ),,18.4152922,54.5200425
Olgierda,,18.5238832,54.4782426
Anyżowa 02,,18.4686485,54.4745951
Karwiny Nowowiczlińska 02,,18.4775577,54.4732908
Karwiny Nowowiczlińska 05,,18.4774674,54.47319
Lidzka,,18.5172254,54.4757086
Bławatna,bus_stop,18.4483593,54.5333401
,,18.453459,54.4558781
Myśliwska 02,,18.4885439,54.4711974
Centrum Handlowe Batory,,18.5400103,54.5194772
Przystań Żeglugi,,18.5559487,54.5188562
3 Maja 02,,18.5346961,54.5197318
Bpa Okoniewskiego,,18.5217607,54.5231646
Plac Kaszubski - Świętojańska,,18.5431742,54.5209735
Plac Kaszubski,,18.5407187,54.522381
,,18.5430398,54.5209603
,,18.5404623,54.5222975
,,18.5404891,54.5222977
Uniwersytet Morski,,18.5089582,54.5278252
Stocznia SKM - Morska,,18.5170676,54.524875
,,18.5171122,54.5249708
,,18.5089972,54.5279252
Węzeł Żołnierzy Wyklętych,,18.482241,54.5347908
Morska - Estakada,,18.4908152,54.532585
Zamenhofa,,18.4779344,54.5363232
,,18.4823999,54.5348716
,,18.482347,54.5348884
,,18.4778756,54.5364215
,,18.4778569,54.5364334
Chylonia Centrum,,18.4599193,54.5421189
Morska - Kcyńska,,18.4511026,54.54432
Jęczmienna,,18.4419374,54.5475577
Wiejska,,18.4705184,54.5388624
Zbożowa,,18.4469382,54.5452867
,,18.4601093,54.5421748
,,18.4600889,54.5421836
,,18.451207,54.5443846
,,18.4511719,54.5444015
,,18.4418032,54.5476791
,,18.4442703,54.5499423
Owsiana,,18.4421666,54.5461399
Uniwersytet Morski,,18.5111392,54.5269628
Bpa Okoniewskiego,,18.5225536,54.5227691
Chylonia Centrum,,18.4613777,54.5415643
Węzeł Żołnierzy Wyklętych,,18.4804816,54.5352884
Gdynia Dworzec Gł. PKP - Morska,,18.5282088,54.5205396
Morska - Kcyńska,,18.4513201,54.5441555
Kalksztajnów,,18.4969699,54.5308358
Mireckiego,,18.5040832,54.5289763
Morska - Estakada,,18.4898778,54.5324785
Plac Kaszubski - Świętojańska,,18.5432004,54.5225654
Stocznia SKM - Morska,,18.5167869,54.5248759
Wiejska,,18.4719959,54.5382256
,,18.5225083,54.5226856
,,18.5167616,54.5247752
,,18.4969353,54.5307469
,,18.4804732,54.5351596
Plac Kaszubski - Jana z Kolna,,18.5424947,54.5233794
Chwarzno Apollina,,18.457755,54.5003279
Mireckiego,,18.5027328,54.529523
Spokojna - Cmentarz,,18.5220157,54.4710342
Olgierda,,18.523791,54.478331
Racławicka 01,,18.5147375,54.4735031
Harcerska,,18.5363564,54.50339
Centrum Nauki Experyment,,18.5381471,54.4975407
Plac Górnośląski,,18.5385434,54.4833931
Plac Górnośląski,,18.5385816,54.4834611
Redłowo SKM - Park Technologiczny,,18.5407656,54.4920872
Redłowo SKM - Park Technologiczny,,18.5404721,54.4927745
Skwer Kościuszki - Infobox 01,,18.5419411,54.5180294
Traugutta,,18.5394811,54.5122873
Urząd Miasta - Świętojańska,,18.5379129,54.5086508
Zwycięstwa - Wielkopolska,,18.544895,54.4864561
Łowicka,,18.5311214,54.4809804
Łowicka,,18.5312087,54.4812512
Żwirki i Wigury,,18.540827,54.5153958
Węzeł Ofiar Grudnia '70,,18.5184292,54.5278459
Stocznia Gdynia,,18.5171029,54.5320961
Karwiny Nowowiczlińska 03,,18.4773415,54.4731127
Harcerska,,18.5364335,54.5018992
Lidzka,,18.51618,54.4756026
Plac Kaszubski,,18.5414859,54.5224198
Racławicka 02,,18.5143922,54.4735779
Skwer Kościuszki - InfoBox 02,,18.5423328,54.5189336
Traugutta,,18.5389563,54.511075
Wybickiego,,18.5414483,54.5168978
Wzgórze Św. Maksymiliana - Kapliczka,,18.5360029,54.5055386
Żwirki i Wigury,,18.540342,54.5142755
Dąbrowa Miętowa,,18.4501804,54.4713989
Piołunowa,,18.4575205,54.4743365
Tymiankowa,,18.4529295,54.4724462
Chylonia Dworzec PKP,,18.4619638,54.5448438
Chylońska - Kcyńska,,18.4541492,54.5468146
Leszczynki SKM,,18.4772151,54.5407332
Piaskowa,,18.4491598,54.5480518
Pucka,,18.4695144,54.5429475
Zamenhofa,,18.4784949,54.5376917
Wzgórze Św. Maksymiliana SKM,,18.5369778,54.5086054
Węzeł Franciszki Cegielskiej,,18.5345405,54.5086387
Armii Krajowej,,18.5389307,54.5180779
Bernadowska (NŻ),,18.5540097,54.4630675
Bernadowska (NŻ),,18.5538721,54.4632465
Kolibki,,18.5540514,54.4733408
Nawigatorów,,18.5491072,54.4829718
"Orłowo SKM - ""Klif""",,18.5531611,54.4759985
"Orłowo SKM - ""Klif""",,18.5532399,54.4766391
Orłowo SKM - Orłowska,,18.5527884,54.4787346
Cisowa Sibeliusa 01,,18.4348583,54.5479159
"Orłowo SKM - ""Klif""",,18.5529537,54.4760106
Jaskółcza,bus_stop,18.4536399,54.534046
,,18.4482115,54.5334348
Żurawia,,18.4392585,54.5377188
Pogórze Dolne Złota,,18.4668592,54.560761
Chylonia Dworzec PKP,,18.4628346,54.5446246
Maciejewicza 01,,18.508807,54.5626279
Obłuże Centrum 05,,18.5061287,54.5508303
Staniewicza 01,,18.4997845,54.5630936
Sikorskiego,,18.4938081,54.5629224
Steyera 01,,18.4868194,54.5628562
,,18.5059631,54.5507922
,,18.5060398,54.5508772
Staniewicza 02,,18.4985864,54.5631391
Sikorskiego,,18.4939798,54.5630093
Steyera 02,,18.4859553,54.5633405
Chabrowa 01,,18.4551058,54.5316763
Chabrowa 04,,18.4556788,54.5324673
Chylonia Dworzec PKP 03,,18.4620877,54.5438685
Chylonia Dworzec PKP 06,,18.4622449,54.5456598
Rybińskiego 02,,18.4579857,54.529763
Skarbka I 01,,18.4569144,54.5290443
Skarbka II 01,,18.4597205,54.526893
Babie Doły,,18.5389315,54.5778332
Babie Doły,,18.5396516,54.5782277
Zielona - Kościół (NŻ),,18.5374841,54.5753791
Wąwóz Ostrowicki (NŻ),,18.5347023,54.5647437
Zielona - Działki I (NŻ),,18.5332653,54.5606715
Zielona - Działki II (NŻ),,18.531269,54.5561888
Bosmańska - Zielona,,18.5296247,54.5487433
Dąbka - Zielona,,18.5300354,54.5528235
Bosmańska - Nasypowa,,18.5204087,54.5485618
Cechowa,,18.5121122,54.5499882
Gdynia Arena (NŻ),,18.5324867,54.4988098
Hutnicza - Estakada,,18.4936598,54.5381559
Redłowo SKM,,18.5370196,54.4911063
Redłowo SKM,,18.5371444,54.4912491
Urząd Miasta - Władysława IV,,18.53709,54.5105158
Centrum Handlowe Riviera,,18.5329805,54.5030073
Centrum Handlowe Riviera,,18.533122,54.5038689
Łużycka,,18.5348388,54.4942427
Hutnicza - Estakada,,18.4946414,54.5385462
I Urząd Skarbowy 01,,18.5387166,54.5227974
Kilińskiego,,18.5382718,54.5144392
Bosmańska - Zielona,,18.5305711,54.5493473
Cechowa,,18.5143633,54.5492304
Dąbka - Zielona,,18.530258,54.5538358
Celna (NŻ),,18.5234229,54.5267987
Chrzanowskiego (NŻ),,18.5388594,54.5305085
Chrzanowskiego (NŻ),,18.5425569,54.5311904
Dworzec Morski - Muzeum Emigracji,,18.5468128,54.5326677
Hallera,,18.5417606,54.4996714
Kilińskiego,,18.537809,54.513367
POSTI (NŻ),,18.5376842,54.5294236
POSTI (NŻ),,18.5367956,54.529753
Piłsudskiego 02,,18.54403,54.5085819
Rotterdamska,,18.5294659,54.5270229
Rotterdamska,,18.5311879,54.5271215
Wzgórze Św. Maksymiliana Syrokomli 01,,18.5421675,54.5033245
Węzeł Ofiar Grudnia '70,,18.5201251,54.5268524
Węzeł Ofiar Grudnia '70,,18.5196047,54.5269633
Brzechwy,,18.4898447,54.4727808
Karwiny Tuwima,,18.4847528,54.4739368
Stadion Miejski,,18.5305069,54.492198
Redłowo SKM,,18.536747,54.4917073
Uczniowska,,18.5008141,54.4984915
Witomino Centrum,,18.5093586,54.4977894
Witomino Centrum,,18.5103895,54.49779
Witomino Centrum,,18.5077324,54.4985824
Witomino Sosnowa,,18.4983496,54.4983394
Okrężna I,,18.4706737,54.4999216
Okrężna I,,18.470481,54.5000294
Okrężna II,,18.4667249,54.5002558
Okrężna II,,18.4658316,54.5004437
Amona (NŻ),,18.4452911,54.4995842
Chwarzno Sokółka,,18.4377361,54.4973106
Chwarzno Sokółka,,18.4384595,54.4976115
Chwarzno Apollina 06,,18.456716,54.500054
Sokoła,,18.4397887,54.4986454
Tezeusza,,18.4496352,54.500349
Chwarzno Polanki 02,,18.4327277,54.4989322
Chwarzno Polanki 01,,18.4338356,54.4991722
Kamrowskiego,,18.4307895,54.4970646
Wiczlino - Działki II,,18.4419982,54.4811592
Wiczlino - Skrzyżowanie,bus_stop,18.4247882,54.4906238
Wiczlińska - Las (NŻ),,18.4511958,54.4781703
Zaruskiego,,18.430079,54.4945195
Węzeł Ofiar Grudnia '70,,18.5167551,54.5280009
Węzeł Ofiar Grudnia '70,,18.5167987,54.528276
Energetyków,,18.4991893,54.5396969
Energetyków,,18.4988765,54.5397098
"Hala ""Makro""",,18.4846158,54.5422994
Hutnicza - Estakada,,18.4924604,54.5389687
II Urząd Skarbowy,,18.4715629,54.5478414
Pucka - Hutnicza,,18.4663578,54.5484537
,,18.4989293,54.5395698
,,18.4995426,54.5396027
,,18.4984475,54.5398012
,,18.4984753,54.5398207
Handlowa (NŻ),,18.4381002,54.5542349
Hutnicza - Działki (NŻ),,18.4285064,54.5567377
Hutnicza - Piaskowa (NŻ),,18.4482518,54.5520814
,,18.4094962,54.5641672
,,18.4094056,54.5641767
,,18.4108959,54.5643737
,,18.4013146,54.5666855
,,18.4012236,54.5666938
,,18.40137,54.5668986
,,18.4012794,54.5669081
,,18.4127846,54.5675599
,,18.4127758,54.567613
Podgórska,,18.4997424,54.5533852
Pogórze Dolne,,18.4781793,54.5575101
Pogórze Dolne,,18.4782402,54.5576571
,,18.5010096,54.5470699
,,18.5007754,54.5473499
Żelazna,,18.4839244,54.5557338
Żelazna,,18.4815361,54.5562591
Żeliwna,,18.4916757,54.5548493
Gołębia,,18.4985039,54.5436318
Powstań Chłopskich,,18.548395,54.4897313
Redłowo Szpital 01,,18.5552028,54.4896744
Ruchu Oporu,,18.5422006,54.4923669
,,18.4994125,54.5442565
,,18.4993892,54.5442646
,,18.499498,54.5443386
,,18.4994747,54.5443467
Kuśnierska,,18.5034066,54.5526402
Morska - Estakada,,18.4894824,54.5333001
Ruchu Oporu,,18.5414966,54.493599
Terminal Kontenerowy 03,,18.5015817,54.5480489
Elektrociepłownia - Kontenerowa,,18.4869204,54.5510367
Terminal Promowy,,18.4988156,54.5490014
Gdynia Dworzec Gł. PKP - Dworcowa 04,,18.5314731,54.5209159
Terminal Promowy,,18.5025028,54.5467725
Alzacka,,18.5394972,54.5495411
Benisławskiego,,18.5258671,54.5541985
Bosmańska - Zielona,,18.531544,54.5488513
Dąbka - Zespół Szkół,,18.5202644,54.5560746
Akademia Marynarki Wojennej 01,,18.541922,54.5426499
Akademia Marynarki Wojennej 02,,18.5434612,54.5427311
Janka Wiśniewskiego,,18.5105043,54.5313164
Janka Wiśniewskiego,,18.5088554,54.5326717
Muchowskiego,,18.5515681,54.5481434
Nasypowa 01,,18.5211074,54.5461277
Oksywie Dolne 01,,18.5468645,54.5429043
Oksywie Górne,,18.5475541,54.5489552
Stocznia Wojenna 02,,18.5357053,54.54255
Stocznia Wojenna 01,,18.5346045,54.542652
Turkusowa,,18.5160858,54.5574867
Turkusowa,,18.5149414,54.5578701
Cylkowskiego 01,,18.5517988,54.4937737
Cylkowskiego 02,,18.5523717,54.4942977
Kopernika - Kościół 01,,18.5511056,54.4955849
Kopernika - Kościół 02,,18.5506996,54.4962578
Korczaka (NŻ),,18.544189,54.4964846
Wzgórze Św. Maksymiliana Syrokomli 02,,18.5423671,54.5027187
Szczeblewskiego 02,,18.549177,54.4988033
,,18.5505927,54.4962354
,,18.5423148,54.5026324
,,18.5424281,54.5026145
Urząd Morski,,18.5430212,54.5281272
Chrzanowskiego - Przychodnia,,18.5422587,54.5299915
Cmentarz Witomiński,,18.5206826,54.5100254
Długa (NŻ),,18.5119935,54.4961766
Portowa,,18.5429905,54.5243197
Poznańska,,18.5307764,54.5110142
Rolnicza,,18.5122965,54.5001011
Rolnicza,,18.5135785,54.5007995
Cmentarz Witomiński,,18.5214994,54.5101964
Witomino Polna,,18.5148125,54.4950587
Stawna,,18.5087526,54.4949761
Stawna,,18.5083575,54.495532
Stawna,,18.5080255,54.494745
Witomino Leśniczówka,,18.5124739,54.4912232
Witomino Leśniczówka,,18.5112336,54.4916137
Węzeł Franciszki Cegielskiej,,18.5319628,54.5082054
Fregatowa (NŻ),,18.4135043,54.5015615
Kmicica (NŻ),,18.4164085,54.4982635
Potok Wiczliński (NŻ),,18.4198185,54.4943292
Dom Marynarza 03,,18.5489604,54.5077391
Mickiewicza (nż),,18.5469123,54.5126054
Orłowo - Molo,,18.5639209,54.4807433
Arciszewskich (NŻ),,18.5505923,54.5453766
Arciszewskich (NŻ),,18.5503101,54.5459777
