id,city,type,squareMeters,rooms,floor,floorCount,buildYear,latitude,longitude,centreDistance,poiCount,schoolDistance,clinicDistance,postOfficeDistance,kindergartenDistance,restaurantDistance,collegeDistance,pharmacyDistance,ownership,buildingMaterial,condition,hasParkingSpace,hasBalcony,hasElevator,hasSecurity,hasStorageRoom,price,distance_to_shopping_1,distance_to_shopping_2,distance_to_shopping_3,distance_to_green_1,distance_to_green_2,distance_to_green_3,distance_to_train_1,distance_to_train_2,distance_to_train_3,distance_to_highschools_and_1,distance_to_highschools_and_2,distance_to_highschools_and_3,distance_to_tram_and_bus_1,distance_to_tram_and_bus_2,distance_to_tram_and_bus_3,distance_to_cultural_and_1,distance_to_cultural_and_2,distance_to_cultural_and_3,distance_to_primary_1,distance_to_primary_2,distance_to_primary_3
312f2788e54076b94f950baaeced3e54,szczecin,blockOfFlats,91.0,4.0,2.0,4.0,1932.0,53.465463,14.5932507,5.14,7.0,0.183,0.23,0.329,1.119,0.343,1.027,0.182,condominium,brick,premium,no,no,no,no,yes,512000,0.20007817616960485,0.20478505296263871,0.4914234496071622,0.11865128615306848,0.12722157731294956,0.127582255172383,5.18427471476102,6.000287104309462,6.094263353257206,0.1648804527081375,0.1713875213043808,0.1739162842578586,0.22855015020433211,0.24371237845128446,0.25236062948660865,0.4760900687492464,0.7752258478548327,0.9356388327426242,0.18081402505325628,0.18187970780411453,1.0713105910048402
23d558163bb1c7863c73485048e50858,szczecin,,53.8,2.0,5.0,5.0,,53.42942948,14.55464244,0.79,60.0,0.147,0.437,0.328,0.198,0.009,0.465,0.073,cooperative,,,no,no,yes,no,no,400000,0.03938919412306828,0.08043074529207854,0.19894204177088584,0.03261141556996172,0.03297045119357704,0.04450426739340158,1.2915308115297413,1.9670830439274263,2.8690301145702746,0.14695398414544483,0.3271128899420828,0.3291692049382085,0.053921525787411745,0.06456198598830333,0.07662703025008064,0.14075649483159883,0.14189038822315736,0.14305878225848892,0.3900509323955536,0.4886369697072369,0.4899917338602977
cb5a5f936e4486afd41637860100b033,szczecin,tenement,130.0,4.0,1.0,3.0,1930.0,53.4293681170885,14.5523407680512,0.88,67.0,0.241,0.306,0.337,0.154,0.053,0.586,0.114,condominium,brick,low,no,yes,no,no,yes,975000,0.05124185674480456,0.11793525199342535,0.1274902491265197,0.0235364016327984,0.025885560676966755,0.026246048322387788,1.2524246155699743,2.024579016003043,2.7601303440062357,0.2409161269665701,0.4186109553440156,0.4214095444990931,0.06238634094858691,0.07717230083461603,0.09406036095099334,0.0729795420352572,0.16147134343599512,0.1676750450772652,0.5410906451084537,0.5634189165624958,0.566814018352828
7d0c31d5409caab173571cce3dcdf702,szczecin,blockOfFlats,68.61,3.0,4.0,4.0,1997.0,53.4562131879767,14.5832223504052,3.94,7.0,0.139,1.336,0.926,0.93,0.071,0.786,0.304,condominium,brick,,no,yes,no,no,yes,599000,0.07892984106947812,0.11709075772442346,0.13655819725913554,0.02420010304554347,0.031545996890998504,0.03412550525365168,4.209476295057034,4.77962785555597,4.92655013978266,0.12256883959216235,0.12956995957876694,0.13598983443869497,0.191295174493434,0.19976815174220924,0.24347221060989613,0.4532964169967292,0.6425399753242692,0.7015752764238697,0.1562496711796476,0.7534648722493557,1.0336967907797825
6d947e9a6521b8e608d3fcd6ff2f089a,szczecin,blockOfFlats,80.0,3.0,1.0,2.0,2017.0,53.4952724715541,14.5901784789922,8.22,4.0,1.205,1.249,0.355,0.111,0.343,3.706,0.34,condominium,brick,premium,yes,yes,no,yes,no,999999,0.33349540839043074,0.3619465009685456,0.36572283633939207,0.09526239934195697,0.09888363929374827,0.16697570765942835,7.0777133464246305,8.980774286002559,9.275318803221358,0.33282529752904666,0.36279717575420334,0.36286399691090354,0.1354650507633664,0.1814881958661785,0.2618725988906407,0.9540657370323333,1.573543225720019,2.076488972850835,0.3250166353712065,3.198063640228586,3.199097217065074
8c06e90fcdf94e7b3b402d0aa0413f55,szczecin,apartmentBuilding,69.5,3.0,3.0,7.0,2017.0,53.45786632,14.54201437,4.03,5.0,0.419,0.694,0.516,0.435,0.378,1.884,0.495,condominium,brick,premium,yes,yes,yes,no,no,777000,0.10372761075443389,0.10856134540224567,0.1164455245947418,0.1373889201797446,0.13762281662564516,0.14190401270518585,1.8529323554956367,4.433226810139856,5.226375144527487,0.46385124815073203,0.8462537370828422,0.8909125465284815,0.21872716034480907,0.22862719604379275,0.3082473716651395,0.4960589229182729,0.4960766151541063,0.4975909382288955,0.4057925327839901,0.40627156733513875,0.7140969155829997
77b52467ffff9ce4f627ba9c645c186c,szczecin,blockOfFlats,69.0,3.0,4.0,4.0,1986.0,53.4598806,14.5278357,4.61,2.0,0.122,0.678,0.637,0.494,0.65,1.964,0.7,condominium,brick,low,yes,yes,no,no,yes,650000,0.17622411458804524,0.17622608468611053,0.421570971818679,0.13801484715330445,0.14174446271509575,0.29259887974673937,1.5609145203733858,4.845522667362951,5.785318223292286,0.692049030333671,0.6921125999826292,0.6963370339391572,0.21632386508179732,0.2600341308094214,0.2606067766664501,0.6182985145843837,0.9436925786847357,1.0806606824128224,0.11737826189079448,0.12074415387652163,0.628385130401312
cf2dbad3ecb7eff9007beab058413142,szczecin,blockOfFlats,33.31,1.0,1.0,4.0,1963.0,53.4361339,14.5412255,1.93,39.0,0.069,0.327,0.28,0.093,0.184,0.037,0.389,cooperative,brick,,no,no,no,no,yes,390000,0.16066577771466115,0.3325037500614595,0.35754909746773295,0.08807949348322036,0.08835116353170822,0.15739083270139806,1.709173203950399,2.062086362004428,3.0444172766697206,0.2364684865816145,0.2385798604278401,0.26071635638253937,0.1526814230264242,0.1553999613716239,0.15771277985186583,0.3642265693533267,0.3774958546023416,0.44939624296559416,0.06946306773096371,0.15092897807979921,0.1514930981073154
6d6db33c7538f85a9b00f73b94ff2cc9,szczecin,apartmentBuilding,74.02,3.0,3.0,4.0,2012.0,53.4361339,14.5412255,1.93,39.0,0.069,0.327,0.28,0.093,0.184,0.037,0.389,condominium,brick,premium,no,yes,yes,no,yes,799000,0.16066577771466115,0.3325037500614595,0.35754909746773295,0.08807949348322036,0.08835116353170822,0.15739083270139806,1.709173203950399,2.062086362004428,3.0444172766697206,0.2364684865816145,0.2385798604278401,0.26071635638253937,0.1526814230264242,0.1553999613716239,0.15771277985186583,0.3642265693533267,0.3774958546023416,0.44939624296559416,0.06946306773096371,0.15092897807979921,0.1514930981073154
91f848d483e170ef181c026b5d5498e9,szczecin,blockOfFlats,54.61,2.0,4.0,4.0,1995.0,53.404167,14.503333,4.38,5.0,0.834,1.803,0.337,1.177,0.067,2.558,0.21,cooperative,brick,low,no,yes,no,no,no,480000,0.2303328013476601,0.24667577702141377,0.25202562869336287,0.007074490145437337,0.007965132624610223,0.09580637004605219,0.8457479734320046,3.4314251047951205,4.275440771561175,1.0474374369980848,1.1643219691470639,1.3670176453001661,0.04042799435023773,0.12403474526882284,0.26425239917369375,0.8009267249617951,0.8024978738697637,0.9397344171579648,0.8055071743907657,0.8079689447987106,1.2870405693620839
fc9519f7a164bce65db0ac05406a2d51,szczecin,blockOfFlats,63.56,4.0,4.0,4.0,1976.0,53.4007948,14.532096,3.16,1.0,0.315,0.842,0.516,0.5,0.573,2.117,0.506,cooperative,concreteSlab,,no,yes,no,no,no,540000,0.13135270568385077,0.30456706479409495,0.3046665708511867,0.2747775063097721,0.2909764361065643,0.33269888372292866,2.253884816365141,2.4086990112222266,2.63518496549024,0.5733031198640105,0.5735670522667442,0.8089786261131227,0.09512607555203324,0.10499215160125942,0.18272580172843783,0.14182443105708106,0.2989395783398709,0.2989507561419448,0.3030642765577902,0.30328515788138355,0.581421208129717
39193af380108cf5b1f40a88590cbb4e,szczecin,apartmentBuilding,66.78,4.0,2.0,6.0,2018.0,53.41574355,14.54045445,1.6,5.0,0.288,0.765,0.535,0.248,0.258,0.742,0.178,condominium,brick,premium,yes,yes,yes,no,no,749000,0.17392297995119355,0.18057578059566878,0.18269953170387238,0.02376507176594226,0.024712887673825328,0.028007651263830098,0.6550764772395394,1.7228362880758146,3.547171736306349,0.2883463442521818,0.29790138740547917,0.7110764345997134,0.1904659067020177,0.21081891904591962,0.23154630184009597,0.2422551058898379,0.4443183393733157,0.44605810412543057,0.8561441549480229,0.8572091403172758,0.8969739904127413
7ebe2d0eeb6231486f90c5835c695cd7,szczecin,blockOfFlats,56.0,2.0,1.0,2.0,1930.0,53.4392626,14.5190094,3.29,1.0,0.68,0.916,0.537,0.63,0.697,0.808,0.408,condominium,brick,premium,no,no,no,no,yes,590000,0.033138925337344305,0.4333568095887998,0.5366456132894618,0.02765301329604933,0.027898753713856632,0.027918487736988486,0.8051210024490993,3.0853764181694174,4.26424202389222,0.6436860549051208,0.6475819259845302,0.6784062736993316,0.03849080090040213,0.14407499571960744,0.3546912140568691,0.3127230575510327,0.31273999350766646,0.35915500289073604,0.6798074899440849,0.7113155356480987,0.7575458157703994
209a6d2dea99216bdf83a968343cd3b3,szczecin,tenement,61.48,2.0,,3.0,1900.0,53.4915083,14.60698488,8.16,1.0,0.149,1.68,0.534,1.294,1.527,3.72,1.521,condominium,brick,premium,no,no,no,no,yes,359000,0.2786390334378507,0.5055839621368229,0.5657219348014436,0.07145907626178172,0.07197619719507979,0.20163160146125178,7.5504389836540815,8.994784905724377,9.129613899871236,0.1298231353585416,0.13202666451233644,0.19402457195398393,0.2596200509255707,0.267745568256599,0.3665797470496479,0.29213818325906,0.6106624150898405,2.069757403861236,0.9916240489577894,2.9698576111795805,2.970627370920183
bac1869ad9c2c1ef444b0ba6d225761a,szczecin,tenement,77.71,3.0,3.0,3.0,1925.0,53.4330962,14.5686108,1.19,9.0,0.577,0.918,0.288,0.308,0.135,0.621,0.422,condominium,brick,low,no,no,no,no,yes,599000,0.20371445063003887,0.2451828308689773,0.3512746147687095,0.1299933275766194,0.13046664484098372,0.14457868614170893,2.0850421708138214,2.2296002327301485,3.4263843303722084,0.5646313379049146,0.5649357280234387,0.5740157335498252,0.16140853530047974,0.19426641335074213,0.2063308855001853,0.1320470936519126,0.1371128723361397,0.14003773501641417,0.5725150536655965,0.5728014181238513,0.5849849408271106
